	source	target	source_entity	target_entity	source_span	target_span	dialogue_id	turn_id	utterance_type	source_word_span
1147	Hello, there are quite a few hotels that meet your needs. I'd like to Suzhou Yongshun Express Hotel.	안녕하세요, 요구 사항에 맞는 호텔이 꽤 있습니다. 쑤저우 융순 익스프레스 호텔을 추천합니다.	['Suzhou Yongshun Express Hotel.']	['쑤저우 융순 익스프레스 호텔']	[[70, 100]]	[[29, 44]]	hotel_goal_1-17###5621	0	system	[[14, 18]]
1148	I want to book a king-size room, that shouldn't be a problem, right? How much is a king-size room?	킹사이즈 객실을 예약하고 싶은데, 문제는 없겠죠? 킹사이즈 객실은 얼마인가요?	['king-size room,', 'king-size room?']	['킹사이즈 객실', '킹사이즈 객실']	[[17, 32], [83, 98]]	[[0, 7], [28, 35]]	hotel_goal_1-17###5621	1	user	[[5, 7], [17, 19]]
1149	Yes, it has king-size rooms and the price for a king-size room is 126 yuan. That's very cheap.	네, 킹사이즈 객실이 있고, 킹사이즈 객실에 대한 가격은 126위안입니다. 매우 저렴해요.	['king-size rooms', '126 yuan.', 'cheap.', 'king-size room']	['킹사이즈 객실', '126위안', '저렴해요.', '킹사이즈 객실']	[[12, 27], [66, 75], [88, 94], [48, 62]]	[[3, 10], [20, 25], [33, 38], [16, 23]]	hotel_goal_1-17###5621	1	system	[[3, 5], [13, 15], [17, 18], [10, 12]]
1150	What's the rating of this hotel?	이 호텔의 평점은 얼마인가요?	[]	[]	[]	[]	hotel_goal_1-17###5621	2	user	[]
1151	It's not bad, with a rating of 4.4.	평점은 4.4점으로 나쁘지 않아요.	['4.4.']	['4.4점']	[[31, 35]]	[[4, 8]]	hotel_goal_1-17###5621	2	system	[[7, 8]]
1152	I see. Do you need to pay to use the parking lot?	그렇군요. 주차장을 이용하려면 돈을 내야 하나요?	[]	[]	[]	[]	hotel_goal_1-17###5621	3	user	[]
1153	Yes, you need to pay for parking.	네, 주차비를 지불하셔야 합니다.	['need to pay']	['지불하셔야 합니다.']	[[9, 20]]	[[8, 18]]	hotel_goal_1-17###5621	3	system	[[2, 5]]
1154	Ok, well, the price of the room is cheap, but I'll need to pay for parking. Sure, that's ok. Thanks.	네, 음, 객실 가격이 저렴하지만 주차비를 내야 하는군요. 그래요, 괜찮습니다. 감사합니다.	['cheap,']	['저렴하지만']	[[35, 41]]	[[13, 18]]	hotel_goal_1-17###5621	4	user	[[8, 9]]
1155	No problem, any other questions?	별 말씀을요, 다른 문의 사항이 있으신가요?	[]	[]	[]	[]	hotel_goal_1-17###5621	4	system	[]
1156	No other questions, bye!	없습니다, 안녕히 계세요!	[]	[]	[]	[]	hotel_goal_1-17###5621	5	user	[]
1157	Bye.	안녕히 가세요.	[]	[]	[]	[]	hotel_goal_1-17###5621	5	system	[]
1158	Hi, my friends will come to see me in Suzhou and we plan to visit a moderately priced place in the Suzhou Industrial Park near my home.	안녕하세요, 제 친구들이 저를 보러 쑤저우로 오는데 제 집과 가까운 쑤저우 공업원구에 적당한 가격의 장소를 방문하려고 합니다.	['friends', 'Suzhou', 'moderately priced', 'Suzhou Industrial Park', 'Suzhou']	['친구들', '쑤저우', '적당한 가격의', '쑤저우 공업원구', '쑤저우']	[[7, 14], [38, 44], [68, 85], [99, 121], [99, 105]]	[[9, 12], [20, 23], [48, 55], [38, 46], [38, 41]]	attraction_hotel_goal_2-64###5498	0	user	[[2, 3], [9, 10], [16, 18], [21, 24], [9, 10]]
1159	Ok, I would recommend the Gate of the Orient.	그렇다면 동방지문을 추천합니다.	['the Gate of the Orient.']	['동방지문']	[[22, 45]]	[[5, 9]]	attraction_hotel_goal_2-64###5498	0	system	[[4, 9]]
1160	Anything special about it? Can we get there directly by subway?	거기에 특별한 것이 있나요? 그곳에 지하철로 바로 갈 수 있나요?	[]	[]	[]	[]	attraction_hotel_goal_2-64###5498	1	user	[]
1161	"The Gate of the Orient, also commonly known as ""long johns"" because of its shape, has become a popular new landmark in Suzhou. It is located at the east end of the CBD axis of Suzhou Industrial Park. And you can take the subway directly to it."	"모양 때문에 ""내복""이라고 잘 알려져 있는 동방지문은 쑤저우에서 인기 있는 새로운 랜드 마크가 되었습니다. 쑤저우 공업원구 중앙상업구 동쪽 끝에 위치해 있습니다. 그리고 그곳으로 지하철을 타고 바로 가실 수 있습니다."	"['The Gate of the Orient, also commonly known as ""long johns"" because of its shape, has become a popular new landmark in Suzhou. It is located at the east end of the CBD axis of Suzhou Industrial Park.', 'can', 'The Gate of the Orient,', 'Suzhou Industrial Park.']"	"['모양 때문에 ""내복""이라고 잘 알려져 있는 동방지문은 쑤저우에서 인기 있는 새로운 랜드 마크가 되었습니다. 쑤저우 공업원구 중앙상업구 동쪽 끝에 위치해 있습니다.', '수 있습니다.', '동방지문', '쑤저우 공업원구']"	[[0, 199], [208, 211], [0, 23], [176, 199]]	[[0, 90], [114, 121], [24, 28], [60, 68]]	attraction_hotel_goal_2-64###5498	1	system	[[0, 38], [40, 41], [0, 5], [35, 38]]
1162	Sounds great. Could you tell me if there are any cheaper hotels with standard rooms nearby?	괜찮은 것 같네요. 근처에 일반 객실이 있는 더 저렴한 호텔이 있는지 말씀해 주실 수 있나요?	['cheaper', 'standard rooms']	['더 저렴한', '일반 객실']	[[49, 56], [69, 83]]	[[25, 30], [15, 20]]	attraction_hotel_goal_2-64###5498	2	user	[[10, 11], [13, 15]]
1163	Genting Star Chain Hotel is a good choice.	겐팅 스타 체인 호텔이 좋은 선택입니다.	['Genting Star Chain Hotel']	['겐팅 스타 체인 호텔']	[[0, 24]]	[[0, 11]]	attraction_hotel_goal_2-64###5498	2	system	[[0, 4]]
1164	How much is a room at this hotel? Does it have a parking lot?	이 호텔의 객실은 얼마인가요? 주차장이 있나요?	[]	[]	[]	[]	attraction_hotel_goal_2-64###5498	3	user	[]
1165	The room rate is 152 yuan and the hotel has a free parking lot.	객실 요금은 152위안이고 호텔에 무료 주차장이 있습니다.	['152 yuan', 'free']	['152위안', '무료']	[[17, 25], [46, 50]]	[[7, 12], [19, 21]]	attraction_hotel_goal_2-64###5498	3	system	[[4, 6], [11, 12]]
1166	Great. Thanks, bye!	좋네요. 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	attraction_hotel_goal_2-64###5498	4	user	[]
1167	My pleasure, goodbye!	천만에요, 안녕히 가세요!	[]	[]	[]	[]	attraction_hotel_goal_2-64###5498	4	system	[]
1168	Hi, I will travel to Shanghai next Monday. Could you help me check the temperature that day?	안녕하세요, 저는 다음 주 월요일 상하이로 여행을 갈 예정입니다. 그날 기온을 확인해 주시겠어요?	['Shanghai', 'next Monday.']	['상하이', '다음 주 월요일']	[[21, 29], [30, 42]]	[[19, 22], [10, 18]]	flight_weather_goal_2-27_v2###10878	0	user	[[5, 6], [6, 8]]
1169	Alright, the maximum temperature will be 10 degrees Celsius and the minimum temperature will be 1 degrees Celsius in Shanghai next Monday.	네, 다음 주 월요일 상하이의 최고 기온은 섭씨 10도 그리고 최저 기온은 섭씨 1도입니다.	['the maximum temperature will be 10 degrees Celsius and the minimum temperature will be 1 degrees Celsius', 'Shanghai', 'next Monday.']	['최고 기온은 섭씨 10도 그리고 최저 기온은 섭씨 1도입니다.', '상하이', '다음 주 월요일']	[[9, 113], [117, 125], [126, 138]]	[[17, 51], [12, 15], [3, 11]]	flight_weather_goal_2-27_v2###10878	0	system	[[1, 18], [19, 20], [20, 22]]
1170	How about the weather?	날씨는요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	1	user	[]
1171	It will be sunny.	맑겠습니다.	['sunny.']	['맑겠습니다.']	[[11, 17]]	[[0, 6]]	flight_weather_goal_2-27_v2###10878	1	system	[[3, 4]]
1172	How about the wind force?	풍력은 어떤가요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	2	user	[]
1173	There will be strong winds, northwest force 3-4.	강도 3-4 북서풍의 강한 바람이 불 예정입니다.	['northwest force 3-4.']	['강도 3-4 북서풍']	[[28, 48]]	[[0, 10]]	flight_weather_goal_2-27_v2###10878	2	system	[[5, 8]]
1174	I will fly there, so please help me check direct flights from Beijing to Shanghai.	비행기를 타고 갈건데 베이징에서 상하이로 가는 직행 비행기를 알아봐 주세요.	['Beijing', 'Shanghai.']	['베이징', '상하이']	[[62, 69], [73, 82]]	[[12, 15], [18, 21]]	flight_weather_goal_2-27_v2###10878	3	user	[[12, 13], [14, 15]]
1175	Sure. Would you like to travel in economy class or business class?	물론이죠. 이코노미석으로 가시나요 아니면 비즈니스석을 타고 가시나요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	3	system	[]
1176	I'd like to travel in business class.	비즈니스석으로 여행할 거예요.	['business class.']	['비즈니스석']	[[22, 37]]	[[0, 5]]	flight_weather_goal_2-27_v2###10878	4	user	[[5, 7]]
1177	Ok, you could take Air China flight CA1519 from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Hongqiao International Airport.	네, 베이징 수도 국제공항 제3터미널에서 홍차오 국제공항 제2터미널로 가는 에어 차이나 CA1519편을 타실 수 있습니다.	['Air China flight CA1519 from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Hongqiao International Airport.']	['베이징 수도 국제공항 제3터미널에서 홍차오 국제공항 제2터미널로 가는 에어 차이나 CA1519편']	[[19, 148]]	[[3, 56]]	flight_weather_goal_2-27_v2###10878	4	system	[[4, 23]]
1178	How much is the ticket?	항공권은 얼마인가요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	5	user	[]
1179	It is 4,510 yuan.	4,510위안입니다.	['4,510 yuan.']	['4,510위안']	[[6, 17]]	[[0, 7]]	flight_weather_goal_2-27_v2###10878	5	system	[[2, 4]]
1180	How about the departure time?	출발 시간은 어떻게 되나요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	6	user	[]
1181	It takes off at 09:30 that day.	그날 오전 9시 반에 이륙합니다.	['09:30 that day.']	['그날 오전 9시 반']	[[16, 31]]	[[0, 10]]	flight_weather_goal_2-27_v2###10878	6	system	[[4, 7]]
1182	How about its punctuality rate?	정시성은 어떤가요?	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	7	user	[]
1183	It is 98.32%, no need to worry.	98.32%이니 걱정하지 않으셔도 됩니다.	['98.32%,']	['98.32%']	[[6, 13]]	[[0, 6]]	flight_weather_goal_2-27_v2###10878	7	system	[[2, 3]]
1184	Thanks for your help.	도와주셔서 감사합니다.	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	8	user	[]
1185	You’re welcome.	천만에요.	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	8	system	[]
1186	Goodbye.	안녕히 계세요.	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	9	user	[]
1187	Bye-bye.	안녕히 가세요.	[]	[]	[]	[]	flight_weather_goal_2-27_v2###10878	9	system	[]
1188	Hi, I love watching movies, especially action movies. Could you recommend a South Korean action movie?	안녕하세요, 저는 영화 중에서 특히 액션 영화를 보는 것을 좋아합니다. 한국 액션 영화를 추천해주실 수 있나요?	['action movies.', 'South Korean']	['액션 영화', '한국']	[[39, 53], [76, 88]]	[[20, 25], [40, 42]]	movie_goal_3-8_v2###9587	0	user	[[6, 8], [12, 14]]
1189	Ok, I've found two movies and I would recommend Train To Busan.	네, 두 개의 영화가 있는데 부산행을 추천합니다.	['Train To Busan.']	['부산행']	[[48, 63]]	[[16, 19]]	movie_goal_3-8_v2###9587	0	system	[[9, 12]]
1190	What's its Douban rating?	Douban 평점은 어떤가요?	[]	[]	[]	[]	movie_goal_3-8_v2###9587	1	user	[]
1191	Its Douban rating is 8.5.	Douban 평점은 8.5점입니다.	['8.5.']	['8.5점']	[[21, 25]]	[[11, 15]]	movie_goal_3-8_v2###9587	1	system	[[4, 5]]
1192	Ok, can you recommend an American movie of the same genre?	네, 같은 장르의 미국 영화를 추천해 주시겠어요?	['American']	['미국']	[[25, 33]]	[[10, 12]]	movie_goal_3-8_v2###9587	2	user	[[5, 6]]
1193	Okay, I would recommend Pirates of the Caribbean.	네, 캐리비안의 해적을 추천합니다.	['Pirates of the Caribbean.']	['캐리비안의 해적']	[[24, 49]]	[[3, 11]]	movie_goal_3-8_v2###9587	2	system	[[4, 8]]
1194	When did the movie premiere?	그 영화는 언제 개봉했나요?	[]	[]	[]	[]	movie_goal_3-8_v2###9587	3	user	[]
1195	It premiered in the United States on July 9, 2003, and on November 21 of the same year on the Chinese mainland.	미국에서 2003년 7월 9일에, 그리고 중국에서 같은 해 11월 21일에 개봉했습니다.	['in the United States on July 9, 2003,', 'on November 21 of the same year on the Chinese mainland.']	['미국에서 2003년 7월 9일', '중국에서 같은 해 11월 21일']	[[13, 50], [55, 111]]	[[0, 16], [23, 40]]	movie_goal_3-8_v2###9587	3	system	[[2, 10], [11, 22]]
1196	And who's the director?	그리고 감독은 누구인가요?	[]	[]	[]	[]	movie_goal_3-8_v2###9587	4	user	[]
1197	The director is Gore Verbinski.	감독은 고어 버빈스키입니다.	['Gore Verbinski.']	['고어 버빈스키']	[[16, 31]]	[[4, 11]]	movie_goal_3-8_v2###9587	4	system	[[3, 5]]
1198	Got it. Thanks, bye!	알겠습니다. 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	movie_goal_3-8_v2###9587	5	user	[]
1199	My pleasure, goodbye!	천만에요, 안녕히 가세요!	[]	[]	[]	[]	movie_goal_3-8_v2###9587	5	system	[]
1200	Hi, my family and I just arrived in Suzhou for a trip and we're staying in Wuzhong District. Could you recommend a restaurant serving fast food and quick meals? The price doesn't matter.	안녕하세요, 저와 제 가족은 방금 쑤저우로 여행을 왔고 우중구에서 지냅니다. 패스트푸드와 간단한 식사를 제공하는 식당을 추천해 주시겠어요? 가격은 상관 없어요.	['Suzhou', 'Wuzhong District.', 'fast food and quick meals?']	['쑤저우', '우중구', '패스트푸드와 간단한 식사']	[[36, 42], [75, 92], [134, 160]]	[[19, 22], [31, 34], [43, 56]]	restaurant_goal_1-21_v2###7999	0	user	[[8, 9], [16, 18], [24, 29]]
1201	Ok, here I would recommend Goodman Folk Snacks.	네, 여기 굿맨 민속 간식을 추천합니다.	['Goodman Folk Snacks.']	['굿맨 민속 간식']	[[27, 47]]	[[6, 14]]	restaurant_goal_1-21_v2###7999	0	system	[[5, 8]]
1202	What's its rating?	평점은 4.5점입니다.	[]	[]	[]	[]	restaurant_goal_1-21_v2###7999	1	user	[]
1203	It's got a rating of 4.5.	평점은 4.5점입니다.	['4.5.']	['4.5점']	[[21, 25]]	[[4, 8]]	restaurant_goal_1-21_v2###7999	1	system	[[5, 6]]
1204	What is its recommended dish?	추천 메뉴는 무엇인가요?	[]	[]	[]	[]	restaurant_goal_1-21_v2###7999	2	user	[]
1205	The restaurant recommends the Boiled Boneless Fish with Pickled Cabbage and Chili.	식당은 절인 양배추와 고추를 곁들인 삶은 생선살을 추천하고 있습니다.	['Boiled Boneless Fish with Pickled Cabbage and Chili.']	['절인 양배추와 고추를 곁들인 삶은 생선살']	[[30, 82]]	[[4, 26]]	restaurant_goal_1-21_v2###7999	2	system	[[4, 12]]
1206	Well, how about its opening hours?	음, 영업 시간은 어떻게 되나요?	[]	[]	[]	[]	restaurant_goal_1-21_v2###7999	3	user	[]
1207	It is open from 10:00–20:30, Monday to Sunday.	월요일부터 일요일까지 오전 10시부터 오후 8시 반까지 영업합니다.	['10:00–20:30, Monday to Sunday.']	['월요일부터 일요일까지 오전 10시부터 오후 8시 반까지']	[[16, 46]]	[[0, 30]]	restaurant_goal_1-21_v2###7999	3	system	[[4, 8]]
1208	Ok, got it. Thank you, goodbye!	네, 알겠습니다. 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	restaurant_goal_1-21_v2###7999	4	user	[]
1209	Help to help, goodbye!	도움이 되어 기쁩니다. 안녕히 가세요!	[]	[]	[]	[]	restaurant_goal_1-21_v2###7999	4	system	[]
1210	Hi, I'm traveling in Suzhou and I want to find a family-friendly scenic area in Suzhou New District.	안녕하세요, 저는 쑤저우를 여행하는 중인데 쑤저우 신구에서 가족 친화적인 풍경구를 찾고 싶습니다.	['Suzhou', 'family-friendly', 'Suzhou New District.', 'Suzhou']	['쑤저우', '가족 친화적인', '쑤저우 신구', '쑤저우']	[[21, 27], [49, 64], [80, 100], [80, 86]]	[[10, 13], [33, 40], [24, 30], [24, 27]]	attraction_hotel_goal_1-31###1341	0	user	[[4, 5], [11, 12], [15, 18], [4, 5]]
1211	Hello, I would recommend Taihu Lake Wetland Park to you and your family.	안녕하세요, 가족분과 가실 수 있는 타이후 호수 습지 공원을 추천합니다.	['Taihu Lake Wetland Park']	['타이후 호수 습지 공원']	[[25, 48]]	[[20, 32]]	attraction_hotel_goal_1-31###1341	0	system	[[4, 8]]
1212	How much is the ticket for this scenic area?	이 풍경구 입장료는 얼마인가요?	[]	[]	[]	[]	attraction_hotel_goal_1-31###1341	1	user	[]
1213	The ticket is 60 yuan, which is quite cheap.	입장료는 60위안으로 꽤 저렴합니다.	['60 yuan,']	['60위안']	[[14, 22]]	[[5, 9]]	attraction_hotel_goal_1-31###1341	1	system	[[3, 5]]
1214	Good, when is it open?	좋네요, 언제 운영하나요?	[]	[]	[]	[]	attraction_hotel_goal_1-31###1341	2	user	[]
1215	This scenic area's opening hours are 09:00–16:30. It closes quite early.	이 풍경구의 운영 시간은 오전 9시부터 오후 4시 반입니다. 꽤 일찍 문을 닫아요.	['09:00–16:30.']	['오전 9시부터 오후 4시 반']	[[37, 49]]	[[14, 29]]	attraction_hotel_goal_1-31###1341	2	system	[[6, 7]]
